window_end,factor,beta,t,portfolio
2009-08-31,MSCI Japan,0.03937922393411824,0.6338444178979332,Asset 4
2009-08-31,Commodities,0.0007887424016688699,0.013413970133146382,Asset 4
2009-08-31,US Dollar,0.19293631834458302,1.706141379599985,Asset 4
2009-08-31,TIPs,-0.16497095490446068,-1.3040431875469152,Asset 4
2009-08-31,Global AGG,0.4685782205136885,2.2382837603212207,Asset 4
2009-08-31,US Tbill 1-3yr,0.6038281094167008,0.8538128771174974,Asset 4
2009-08-31,US Muni,0.015378595925332677,0.0883127382501893,Asset 4
2009-08-31,Gold,0.11098794429285674,2.648586615897341,Asset 4
2009-09-30,HF FOF Div,0.6399583185563601,4.054794995316842,Asset 4
2009-09-30,MSCI Canada,0.03034967897648526,0.6894586142271415,Asset 4
2009-09-30,EM Bond,-0.41631589204825437,-2.461880266087754,Asset 4
2009-09-30,High Yield,0.03848426195407098,0.38158455480379977,Asset 4
2009-09-30,MSCI Japan,0.017035315254962415,0.2897162281815992,Asset 4
2009-09-30,Commodities,-0.008311061942702392,-0.138623826516788,Asset 4
2009-09-30,US Dollar,0.1984029658887986,1.736416439184349,Asset 4
2009-09-30,TIPs,-0.17505643400411058,-1.3796753485666207,Asset 4
2009-09-30,Global AGG,0.49911781233030494,2.3739050271615927,Asset 4
2009-09-30,US Tbill 1-3yr,0.6710056116417522,0.9458681268663013,Asset 4
2009-09-30,US Muni,0.017381927016661563,0.09835798419231229,Asset 4
2009-09-30,Gold,0.1079379159085593,2.546067704646824,Asset 4
2009-10-30,HF FOF Div,0.6321553738372333,4.027708739762258,Asset 4
2009-10-30,MSCI Canada,0.035354021548114796,0.8301930739199304,Asset 4
2009-10-30,EM Bond,-0.3719247478724583,-2.214142248512468,Asset 4
2009-10-30,High Yield,0.007611431910927195,0.07888244796069163,Asset 4
2009-10-30,MSCI Japan,0.01902770157046928,0.3241247344092081,Asset 4
2009-10-30,Commodities,0.0036921484828509065,0.06035253128345998,Asset 4
2009-10-30,US Dollar,0.20612631512807827,1.7878595457936104,Asset 4
2009-10-30,TIPs,-0.21510981144189698,-1.7184612569901865,Asset 4
2009-10-30,Global AGG,0.48790921375176777,2.334869924006957,Asset 4
2009-10-30,US Tbill 1-3yr,0.7604072266789562,1.0849619883259463,Asset 4
2009-10-30,US Muni,0.06757823908744737,0.4064384518845725,Asset 4
2009-10-30,Gold,0.09907543579495189,2.3355720708560073,Asset 4
2009-11-30,HF FOF Div,0.6177904092205821,3.8800121209191136,Asset 4
2009-11-30,MSCI Canada,0.0264466998021724,0.6181563442828611,Asset 4
2009-11-30,EM Bond,-0.32603682615463625,-2.0229411066862277,Asset 4
2009-11-30,High Yield,-0.010495557365481065,-0.11003360573972877,Asset 4
2009-11-30,MSCI Japan,0.02212704654941663,0.3719779735756541,Asset 4
2009-11-30,Commodities,0.018546410918197535,0.3111535305922181,Asset 4
2009-11-30,US Dollar,0.19350403781024966,1.6625724773526014,Asset 4
2009-11-30,TIPs,-0.23341552491306888,-1.8659296682669733,Asset 4
2009-11-30,Global AGG,0.46193088101136076,2.151143060411634,Asset 4
2009-11-30,US Tbill 1-3yr,0.7674699868678002,1.0615407811116557,Asset 4
2009-11-30,US Muni,0.06981854725838782,0.41368780091513396,Asset 4
2009-11-30,Gold,0.08739605916709545,2.1522140080187753,Asset 4
2009-12-31,HF FOF Div,0.5887242161991009,3.7495670706749857,Asset 4
2009-12-31,MSCI Canada,0.03175811008561547,0.7508692804592295,Asset 4
2009-12-31,EM Bond,-0.3445322457023674,-2.239003762969889,Asset 4
2009-12-31,High Yield,-0.0009890167443461651,-0.010641929423735923,Asset 4
2009-12-31,MSCI Japan,0.011531467672315257,0.195073077108332,Asset 4
2009-12-31,Commodities,0.026433748644435304,0.46977407404691396,Asset 4
2009-12-31,US Dollar,0.20832748374612264,1.8035641722011457,Asset 4
2009-12-31,TIPs,-0.22426302331830697,-1.832836489119306,Asset 4
2009-12-31,Global AGG,0.49453312319009834,2.431889307296574,Asset 4
2009-12-31,US Tbill 1-3yr,0.7243345361714645,1.0177095933236393,Asset 4
2009-12-31,US Muni,0.08816415741999624,0.5343398291828343,Asset 4
2009-12-31,Gold,0.0842234855633754,2.1364048754703293,Asset 4
2010-01-29,HF FOF Div,0.5060938878503343,3.1667469229043617,Asset 4
2010-01-29,MSCI Canada,0.04431807073720968,0.9928032846838267,Asset 4
2010-01-29,EM Bond,-0.3207979316869889,-1.9266854689962951,Asset 4
2010-01-29,High Yield,-0.03531787381857737,-0.362968221208204,Asset 4
2010-01-29,MSCI Japan,-0.008678667778192551,-0.13936152912627803,Asset 4
2010-01-29,Commodities,0.049688509046800944,0.8493893879217964,Asset 4
2010-01-29,US Dollar,0.1957471742284003,1.5648567975290952,Asset 4
2010-01-29,TIPs,-0.23718884497036358,-1.7850212907291778,Asset 4
2010-01-29,Global AGG,0.53230737431154,2.4595285633467308,Asset 4
2010-01-29,US Tbill 1-3yr,0.3713011342500051,0.48789070858882555,Asset 4
2010-01-29,US Muni,0.11880608792056359,0.6712406340841424,Asset 4
2010-01-29,Gold,0.08028346437525273,1.8564383599929013,Asset 4
2010-02-26,HF FOF Div,0.5294458324257113,3.266886492368746,Asset 4
2010-02-26,MSCI Canada,0.03607976306994118,0.7812909179257184,Asset 4
2010-02-26,EM Bond,-0.38938032263029926,-2.402610788451289,Asset 4
2010-02-26,High Yield,-0.011676845360594648,-0.12097078745762967,Asset 4
2010-02-26,MSCI Japan,-2.3080954080384605e-05,-0.00035813457791609174,Asset 4
2010-02-26,Commodities,0.03300041878995115,0.5797862394218686,Asset 4
2010-02-26,US Dollar,0.17761799953697416,1.411952789503932,Asset 4
2010-02-26,TIPs,-0.16835339296310917,-1.3468756787769183,Asset 4
2010-02-26,Global AGG,0.5603952934381217,2.5625205559557496,Asset 4
2010-02-26,US Tbill 1-3yr,0.15222687587471811,0.20161358479875593,Asset 4
2010-02-26,US Muni,0.07765165126759155,0.4442406740617295,Asset 4
2010-02-26,Gold,0.08679531868147994,1.990145096185017,Asset 4
2010-03-31,HF FOF Div,0.5569351529206458,3.3427048493631486,Asset 4
2010-03-31,MSCI Canada,0.044035625488706674,0.9289324172430594,Asset 4
2010-03-31,EM Bond,-0.3538509375991827,-2.100590509223865,Asset 4
2010-03-31,High Yield,-0.032956181522940386,-0.3279193759433855,Asset 4
2010-03-31,MSCI Japan,0.008159484478665604,0.12354126927393667,Asset 4
2010-03-31,Commodities,0.015157245271151976,0.2651200229121596,Asset 4
2010-03-31,US Dollar,0.1586214268654716,1.2111395289807374,Asset 4
2010-03-31,TIPs,-0.16640442975897168,-1.292353467538028,Asset 4
2010-03-31,Global AGG,0.5132335552733505,2.2983324540760677,Asset 4
2010-03-31,US Tbill 1-3yr,0.1933038857307962,0.24873704662976376,Asset 4
2010-03-31,US Muni,0.022127612083364633,0.1248324727125391,Asset 4
2010-03-31,Gold,0.08670105548055629,1.9153397924243778,Asset 4
2010-04-30,HF FOF Div,0.5596631715484826,3.3354209251322238,Asset 4
2010-04-30,MSCI Canada,0.044763424653374025,0.931373410234217,Asset 4
2010-04-30,EM Bond,-0.3575521627855561,-2.193676595104249,Asset 4
2010-04-30,High Yield,-0.03182834958397345,-0.322967950638016,Asset 4
2010-04-30,MSCI Japan,0.006828696482547983,0.10101205011656994,Asset 4
2010-04-30,Commodities,0.013648260161631781,0.2344763132771703,Asset 4
2010-04-30,US Dollar,0.15850411374318676,1.2184947158890698,Asset 4
2010-04-30,TIPs,-0.16333063278776513,-1.3237634043516215,Asset 4
2010-04-30,Global AGG,0.5172414384541103,2.2777945874796983,Asset 4
2010-04-30,US Tbill 1-3yr,0.17741389388424325,0.22717737790680945,Asset 4
2010-04-30,US Muni,0.01917768878567162,0.10684899772055749,Asset 4
2010-04-30,Gold,0.08706440012003637,1.9850894984836276,Asset 4
2010-05-31,HF FOF Div,0.5593826488041428,3.2853151038748414,Asset 4
2010-05-31,MSCI Canada,0.03536607980737769,0.7066106433641285,Asset 4
2010-05-31,EM Bond,-0.3529699143900255,-2.1386992860724696,Asset 4
2010-05-31,High Yield,-0.028259232827943747,-0.2798851968366351,Asset 4
2010-05-31,MSCI Japan,0.009874209485917539,0.14435275685392615,Asset 4
2010-05-31,Commodities,0.02575344459541686,0.4277974025862191,Asset 4
2010-05-31,US Dollar,0.1504718743961565,1.1369938191059759,Asset 4
2010-05-31,TIPs,-0.18164429560939396,-1.4531573449858772,Asset 4
2010-05-31,Global AGG,0.5374569104115514,2.322615678894813,Asset 4
2010-05-31,US Tbill 1-3yr,0.22911599295975515,0.2892192694220232,Asset 4
2010-05-31,US Muni,0.03308414811004686,0.18075957067339815,Asset 4
2010-05-31,Gold,0.08202144062928635,1.860268825141245,Asset 4
2010-06-30,HF FOF Div,0.5523140314085213,3.247957806297004,Asset 4
2010-06-30,MSCI Canada,0.03246325252604281,0.6693716728740453,Asset 4
2010-06-30,EM Bond,-0.3422434098535537,-2.0716763606640676,Asset 4
2010-06-30,High Yield,-0.023639543242624187,-0.23598286558313258,Asset 4
2010-06-30,MSCI Japan,0.006696739708150391,0.09825364226293565,Asset 4
2010-06-30,Commodities,0.031173875698157775,0.5204075878390482,Asset 4
2010-06-30,US Dollar,0.16127691215376183,1.2465211504541094,Asset 4
2010-06-30,TIPs,-0.1913265903652052,-1.5219849624112538,Asset 4
2010-06-30,Global AGG,0.5433993366054981,2.3919011571573185,Asset 4
2010-06-30,US Tbill 1-3yr,0.262106569389752,0.3315819149059179,Asset 4
2010-06-30,US Muni,0.041319958258727287,0.2261144484540101,Asset 4
2010-06-30,Gold,0.08109393758070431,1.8522050410753315,Asset 4
2010-07-30,HF FOF Div,0.5636002864522622,3.349210032837848,Asset 4
2010-07-30,MSCI Canada,0.034227079553380106,0.7120183281436872,Asset 4
2010-07-30,EM Bond,-0.3873385654179299,-2.482224716653603,Asset 4
2010-07-30,High Yield,-0.030400688279153175,-0.30633817320796664,Asset 4
2010-07-30,MSCI Japan,0.020257446488883068,0.30289526047059656,Asset 4
2010-07-30,Commodities,0.018856580751497463,0.3387936985033974,Asset 4
2010-07-30,US Dollar,0.1444566524024807,1.1074702916759283,Asset 4
2010-07-30,TIPs,-0.14949898404116319,-1.2504460292178021,Asset 4
2010-07-30,Global AGG,0.5338980916950069,2.3774776878625055,Asset 4
2010-07-30,US Tbill 1-3yr,0.12570002806986058,0.16111868110560512,Asset 4
2010-07-30,US Muni,0.03461595030333129,0.19490892893388687,Asset 4
2010-07-30,Gold,0.09251717867745252,2.425265670342164,Asset 4
2010-08-31,HF FOF Div,0.523853986011612,3.0952029494358175,Asset 4
2010-08-31,MSCI Canada,0.050936706331202695,1.037948519362769,Asset 4
2010-08-31,EM Bond,-0.3677970767853232,-2.3997621810861736,Asset 4
2010-08-31,High Yield,-0.03402002116288061,-0.3511804927706542,Asset 4
2010-08-31,MSCI Japan,-0.0016406764796178855,-0.024496825731155736,Asset 4
2010-08-31,Commodities,0.004298318101465078,0.07794784304621304,Asset 4
2010-08-31,US Dollar,0.11034209810456075,0.8585376181662686,Asset 4
2010-08-31,TIPs,-0.13803924283720864,-1.1738382121075575,Asset 4
2010-08-31,Global AGG,0.5289016189431742,2.3952736345547456,Asset 4
2010-08-31,US Tbill 1-3yr,0.09719167225667305,0.127317074809281,Asset 4
2010-08-31,US Muni,0.01891916043888628,0.10783545870790529,Asset 4
2010-08-31,Gold,0.09155488070585832,2.4410233083126998,Asset 4
2010-09-30,HF FOF Div,0.528603937955869,3.15718061692064,Asset 4
2010-09-30,MSCI Canada,0.0496801268881722,1.0124791913682123,Asset 4
2010-09-30,EM Bond,-0.37843013489920857,-2.5620409384181113,Asset 4
2010-09-30,High Yield,-0.029240559207903603,-0.30223014752418703,Asset 4
2010-09-30,MSCI Japan,-0.0014172806526644179,-0.021185277877688462,Asset 4
2010-09-30,Commodities,0.0019998331851013487,0.036222976951915696,Asset 4
2010-09-30,US Dollar,0.12148056795173037,0.9467053351838941,Asset 4
2010-09-30,TIPs,-0.12757566931070655,-1.0849609887880451,Asset 4
2010-09-30,Global AGG,0.5493699642511733,2.565644699935088,Asset 4
2010-09-30,US Tbill 1-3yr,0.027274026516519244,0.036191016361119384,Asset 4
2010-09-30,US Muni,0.005028446891454262,0.028604356516184256,Asset 4
2010-09-30,Gold,0.09078676382340807,2.4033998656197904,Asset 4
2010-10-29,HF FOF Div,0.5164840827879038,2.835174016854016,Asset 4
2010-10-29,MSCI Canada,0.04206255387932649,0.8006565434681558,Asset 4
2010-10-29,EM Bond,-0.3878581995809861,-2.545002061066483,Asset 4
2010-10-29,High Yield,-0.027793950278277718,-0.26926971345853284,Asset 4
2010-10-29,MSCI Japan,0.010432359534472028,0.14769290029015145,Asset 4
2010-10-29,Commodities,0.0089651132108587,0.14991244352651895,Asset 4
2010-10-29,US Dollar,0.09904635965049464,0.7380885324343682,Asset 4
2010-10-29,TIPs,-0.11045638202314888,-0.9209957039808291,Asset 4
2010-10-29,Global AGG,0.5183316062302087,2.3748609782654895,Asset 4
2010-10-29,US Tbill 1-3yr,0.020173859344694865,0.026065348391118057,Asset 4
2010-10-29,US Muni,0.006707074748588133,0.03683817388936132,Asset 4
2010-10-29,Gold,0.09164206662492254,2.363141473535151,Asset 4
2010-11-30,HF FOF Div,0.5382689168002355,2.923220910467153,Asset 4
2010-11-30,MSCI Canada,0.039104623560708186,0.7299001645847146,Asset 4
2010-11-30,EM Bond,-0.36401975581778423,-2.3268026576207443,Asset 4
2010-11-30,High Yield,-0.02803557982314747,-0.26540673236759715,Asset 4
2010-11-30,MSCI Japan,-0.009829314268414107,-0.14659538299661726,Asset 4
2010-11-30,Commodities,0.012826201170495068,0.21000358026413543,Asset 4
2010-11-30,US Dollar,0.08471690886013619,0.5679659308882303,Asset 4
2010-11-30,TIPs,-0.11739956375577236,-0.968715246846132,Asset 4
2010-11-30,Global AGG,0.5420632210618512,2.388443321830244,Asset 4
2010-11-30,US Tbill 1-3yr,0.18878492117564144,0.21698779411946315,Asset 4
2010-11-30,US Muni,0.01803607390078125,0.09630994795500504,Asset 4
2010-11-30,Gold,0.07652905709747083,1.9366146762853367,Asset 4
2010-12-31,HF FOF Div,0.5361642345928321,2.918182339593831,Asset 4
2010-12-31,MSCI Canada,0.03857526454356512,0.7450394164531338,Asset 4
2010-12-31,EM Bond,-0.364196318125624,-2.3974636295530862,Asset 4
2010-12-31,High Yield,-0.026354375374603185,-0.2518627630678193,Asset 4
2010-12-31,MSCI Japan,-0.011666608079751837,-0.1766401305365095,Asset 4
2010-12-31,Commodities,0.015119907113314799,0.2496808757222975,Asset 4
2010-12-31,US Dollar,0.0940041898380259,0.6909684515047616,Asset 4
2010-12-31,TIPs,-0.12098631265620073,-1.0006804499864834,Asset 4
2010-12-31,Global AGG,0.5501733532684413,2.601346238914984,Asset 4
2010-12-31,US Tbill 1-3yr,0.15713192664282674,0.1862133106073324,Asset 4
2010-12-31,US Muni,0.017899622700515865,0.09578567422393097,Asset 4
2010-12-31,Gold,0.07796372028553687,1.9888115799334423,Asset 4
2011-01-31,HF FOF Div,0.6006399959554122,2.865557810474105,Asset 4
2011-01-31,MSCI Canada,0.051303533490818135,0.9270918049686988,Asset 4
2011-01-31,EM Bond,-0.37046748384158124,-2.4062078105138243,Asset 4
2011-01-31,High Yield,-0.03301790230695841,-0.31487120447492367,Asset 4
2011-01-31,MSCI Japan,-0.02373972705829161,-0.3406123877038145,Asset 4
2011-01-31,Commodities,-0.021759396412285685,-0.2733617216940312,Asset 4
2011-01-31,US Dollar,0.1382055965955,0.9621590934476527,Asset 4
2011-01-31,TIPs,-0.11483897203149224,-0.935883457597832,Asset 4
2011-01-31,Global AGG,0.6444543764738506,2.575590791470158,Asset 4
2011-01-31,US Tbill 1-3yr,-0.24788876523328796,-0.25209966205982254,Asset 4
2011-01-31,US Muni,-0.06617865703759307,-0.2891672454591379,Asset 4
2011-01-31,Gold,0.08498667149968073,2.2140735830808205,Asset 4
2011-02-28,HF FOF Div,0.5539045106311001,2.925024629911857,Asset 4
2011-02-28,MSCI Canada,0.04620110272169011,0.9354607785983486,Asset 4
2011-02-28,EM Bond,-0.43955954142650405,-3.156079001281949,Asset 4
2011-02-28,High Yield,-0.0008761205674204989,-0.009265845166841551,Asset 4
2011-02-28,MSCI Japan,-0.020973746135827035,-0.33840443390549757,Asset 4
2011-02-28,Commodities,-0.05427172911495459,-0.7468063023406473,Asset 4
2011-02-28,US Dollar,0.2166220814386187,1.6369646641424602,Asset 4
2011-02-28,TIPs,-0.07509002215308806,-0.6783578029206886,Asset 4
2011-02-28,Global AGG,0.7975447601672199,3.4069364055435614,Asset 4
2011-02-28,US Tbill 1-3yr,-1.2519366588006964,-1.2780337001979685,Asset 4
2011-02-28,US Muni,0.016405338686874084,0.07887647201360479,Asset 4
2011-02-28,Gold,0.09705941834756902,2.821374567498418,Asset 4
2011-03-31,HF FOF Div,0.47068016814504765,2.309424840202104,Asset 4
2011-03-31,MSCI Canada,0.03849617840303716,0.788870023140999,Asset 4
2011-03-31,EM Bond,-0.47335868810728865,-3.292537602864834,Asset 4
2011-03-31,High Yield,-0.006044573507026455,-0.06288832679432914,Asset 4
2011-03-31,MSCI Japan,0.008299192273453044,0.15144472455705055,Asset 4
2011-03-31,Commodities,-0.042052100301318805,-0.5792163008617693,Asset 4
2011-03-31,US Dollar,0.18871422052587927,1.3434522974188625,Asset 4
2011-03-31,TIPs,-0.05661255345979248,-0.48978500327547625,Asset 4
2011-03-31,Global AGG,0.7850878165648596,3.3327658093148202,Asset 4
2011-03-31,US Tbill 1-3yr,-1.3519599320838238,-1.3108294235845783,Asset 4
2011-03-31,US Muni,0.12929680883830538,0.595400512599853,Asset 4
2011-03-31,Gold,0.09400186131591422,2.646245253379988,Asset 4
2011-04-29,HF FOF Div,0.4395084133863441,2.063487662807102,Asset 4
2011-04-29,MSCI Canada,0.03732595038837891,0.7668516131026711,Asset 4
2011-04-29,EM Bond,-0.47076171409511375,-3.3639904448780307,Asset 4
2011-04-29,High Yield,-0.011199965241491118,-0.11643876171682287,Asset 4
2011-04-29,MSCI Japan,0.015745922110167055,0.27581754486883137,Asset 4
2011-04-29,Commodities,-0.03871972738731842,-0.5323265862645916,Asset 4
2011-04-29,US Dollar,0.1941719376319945,1.3826189016359254,Asset 4
2011-04-29,TIPs,-0.054432662548850215,-0.47317039561471724,Asset 4
2011-04-29,Global AGG,0.7872997234949796,3.380221002593109,Asset 4
2011-04-29,US Tbill 1-3yr,-1.5311687971998078,-1.3673124744131102,Asset 4
2011-04-29,US Muni,0.14348292937395402,0.654041188152927,Asset 4
2011-04-29,Gold,0.09290050864132444,2.646093357683267,Asset 4
2011-05-31,HF FOF Div,0.4549945398984077,2.0897432929179023,Asset 4
2011-05-31,MSCI Canada,0.043431137889626034,0.8572919139300798,Asset 4
2011-05-31,EM Bond,-0.5079464453303841,-3.5790574630203764,Asset 4
2011-05-31,High Yield,-0.005346201480250117,-0.053057608055851406,Asset 4
2011-05-31,MSCI Japan,0.012076054187021325,0.20665815586402966,Asset 4
2011-05-31,Commodities,-0.05351796804884785,-0.7083758361317879,Asset 4
2011-05-31,US Dollar,0.22427421643105638,1.585235990421992,Asset 4
2011-05-31,TIPs,-0.03215238603412568,-0.2597707504398898,Asset 4
2011-05-31,Global AGG,0.8585136449934512,3.653110099578193,Asset 4
2011-05-31,US Tbill 1-3yr,-1.889913488142051,-1.5523309521155277,Asset 4
2011-05-31,US Muni,0.10667054055391786,0.4807631868251298,Asset 4
2011-05-31,Gold,0.09802353282579877,2.7551653418611677,Asset 4
2011-06-30,HF FOF Div,0.5454778356135845,2.2906806375478386,Asset 4
2011-06-30,MSCI Canada,0.05060035837596258,0.9516722037913433,Asset 4
2011-06-30,EM Bond,-0.4983384023538792,-3.4692918860959416,Asset 4
2011-06-30,High Yield,0.01799062745500005,0.18285650218117228,Asset 4
2011-06-30,MSCI Japan,0.0011215968486569092,0.0193478372634263,Asset 4
2011-06-30,Commodities,-0.07404321122116612,-0.8416510159472161,Asset 4
2011-06-30,US Dollar,0.22881586701037945,1.6037672595162111,Asset 4
2011-06-30,TIPs,-0.07802429142512586,-0.6422228971839876,Asset 4
2011-06-30,Global AGG,0.8446289881609257,3.573229356177816,Asset 4
2011-06-30,US Tbill 1-3yr,-1.4207854709492094,-1.2106131773461364,Asset 4
2011-06-30,US Muni,0.06474831565876239,0.28050758609293663,Asset 4
2011-06-30,Gold,0.10277659280707278,2.8760662243252204,Asset 4
2011-07-29,HF FOF Div,0.5118519663292942,2.2544710037191162,Asset 4
2011-07-29,MSCI Canada,0.053373067637272474,1.0684621706193205,Asset 4
2011-07-29,EM Bond,-0.4822165961058911,-3.458732211449486,Asset 4
2011-07-29,High Yield,-0.010810409378652264,-0.11036962573705097,Asset 4
2011-07-29,MSCI Japan,0.007900592279288554,0.14618800940592014,Asset 4
2011-07-29,Commodities,-0.09038732025385837,-1.053610169039563,Asset 4
2011-07-29,US Dollar,0.18339728053088608,1.278818488001913,Asset 4
2011-07-29,TIPs,-0.06748803319207758,-0.5924983044475343,Asset 4
2011-07-29,Global AGG,0.8478837069821963,3.6967347712540497,Asset 4
2011-07-29,US Tbill 1-3yr,-1.6714521804141549,-1.489970861829465,Asset 4
2011-07-29,US Muni,0.08620852043949519,0.39229984153126934,Asset 4
2011-07-29,Gold,0.10349346300543578,3.0060849964812157,Asset 4
2011-08-31,HF FOF Div,0.6075151696675771,3.0747125807762132,Asset 4
2011-08-31,MSCI Canada,0.04754615493018102,0.9715172525268547,Asset 4
2011-08-31,EM Bond,-0.5039296951836959,-3.6902228252514298,Asset 4
2011-08-31,High Yield,-0.010696689857613595,-0.11312419882985465,Asset 4
2011-08-31,MSCI Japan,0.01606397822433584,0.30358794665329847,Asset 4
2011-08-31,Commodities,-0.11393006136416704,-1.453993968420001,Asset 4
2011-08-31,US Dollar,0.14749587347795526,1.0288174631032416,Asset 4
2011-08-31,TIPs,-0.09361450701018732,-0.8369525393828933,Asset 4
2011-08-31,Global AGG,0.8815431014202416,3.9420687296757615,Asset 4
2011-08-31,US Tbill 1-3yr,-1.6655647747313655,-1.5378338675621916,Asset 4
2011-08-31,US Muni,0.027621541978922668,0.1404435826472803,Asset 4
2011-08-31,Gold,0.11648620706401153,3.31105113094961,Asset 4
2011-09-30,HF FOF Div,0.656593096553022,2.8001222293708796,Asset 4
2011-09-30,MSCI Canada,0.03923457244526381,0.7689888573613505,Asset 4
2011-09-30,EM Bond,-0.4690186907598361,-3.6215781955371273,Asset 4
2011-09-30,High Yield,-0.024485477331916316,-0.2420390554521161,Asset 4
2011-09-30,MSCI Japan,0.016622282629944148,0.3100815883712496,Asset 4
2011-09-30,Commodities,-0.094288873211333,-1.2551085672656273,Asset 4
2011-09-30,US Dollar,0.14324285295986633,0.9861337429470683,Asset 4
2011-09-30,TIPs,-0.1173921306868829,-1.1642887633076058,Asset 4
2011-09-30,Global AGG,0.8417448355500207,4.00810212215135,Asset 4
2011-09-30,US Tbill 1-3yr,-1.369142088118449,-1.473818151343828,Asset 4
2011-09-30,US Muni,0.07488008024519369,0.3304061072350787,Asset 4
2011-09-30,Gold,0.11125097673967048,2.7590619081531775,Asset 4
2011-10-31,HF FOF Div,0.8579319233145357,4.638925661876363,Asset 4
2011-10-31,MSCI Canada,-0.01120194927218549,-0.2781567524317329,Asset 4
2011-10-31,EM Bond,-0.13760527933318484,-1.0671605373727324,Asset 4
2011-10-31,High Yield,-0.1344609339608631,-1.732204896891544,Asset 4
2011-10-31,MSCI Japan,0.06623086159458494,1.6294643926833468,Asset 4
2011-10-31,Commodities,-0.06447598509549857,-1.1064442137232726,Asset 4
2011-10-31,US Dollar,0.14062645119310815,1.3067233706774717,Asset 4
2011-10-31,TIPs,0.035149650025888025,0.40858096504347735,Asset 4
2011-10-31,Global AGG,0.599929332853602,3.52433626180696,Asset 4
2011-10-31,US Tbill 1-3yr,-2.1732064753967673,-2.9223990059536096,Asset 4
2011-10-31,US Muni,0.05002348886791741,0.30014227709634683,Asset 4
2011-10-31,Gold,0.1329402624044904,4.217767425511655,Asset 4
2011-11-30,HF FOF Div,0.8423163144397692,4.47228997897996,Asset 4
2011-11-30,MSCI Canada,-0.011332293549569442,-0.27876270237955186,Asset 4
2011-11-30,EM Bond,-0.14151037679522113,-0.9447723042282975,Asset 4
2011-11-30,High Yield,-0.1333756421349388,-1.3894021407640889,Asset 4
2011-11-30,MSCI Japan,0.06575536479709067,1.5235554787479566,Asset 4
2011-11-30,Commodities,-0.05926588629527824,-1.0012737834774548,Asset 4
2011-11-30,US Dollar,0.1319581822997664,1.224640839609911,Asset 4
2011-11-30,TIPs,0.039578441388290676,0.45893949723479216,Asset 4
2011-11-30,Global AGG,0.5848787076368469,3.3984451475111266,Asset 4
2011-11-30,US Tbill 1-3yr,-2.1806564445685157,-2.8798038195297493,Asset 4
2011-11-30,US Muni,0.06297161633835989,0.37548154319383276,Asset 4
2011-11-30,Gold,0.13140677319184285,4.086156999867695,Asset 4
2011-12-30,HF FOF Div,0.9128367345726868,4.439977072153093,Asset 4
2011-12-30,MSCI Canada,-0.002613045369578357,-0.060996757724579395,Asset 4
2011-12-30,EM Bond,-0.1927893199567175,-1.273023331249605,Asset 4
2011-12-30,High Yield,-0.14663762818573267,-1.4735187589944887,Asset 4
2011-12-30,MSCI Japan,0.04932361188082066,1.0810464740030923,Asset 4
2011-12-30,Commodities,-0.03640348844438578,-0.6008301230363847,Asset 4
2011-12-30,US Dollar,0.1473476419096201,1.3806915626210385,Asset 4
2011-12-30,TIPs,0.053960158904381536,0.6135113889183877,Asset 4
2011-12-30,Global AGG,0.5776889089599343,3.252272019272784,Asset 4
2011-12-30,US Tbill 1-3yr,-2.0420559878121125,-2.565058949911344,Asset 4
2011-12-30,US Muni,0.1600369587378935,0.9690240328548375,Asset 4
2011-12-30,Gold,0.09764316367076206,2.8062049356195136,Asset 4
2012-01-31,HF FOF Div,0.8505225607104451,3.707837637015932,Asset 4
2012-01-31,MSCI Canada,0.006836243432641291,0.13808372995486137,Asset 4
2012-01-31,EM Bond,-0.18768573474101202,-1.107244741308425,Asset 4
2012-01-31,High Yield,-0.149686644892969,-1.2620756027030637,Asset 4
2012-01-31,MSCI Japan,0.033612466888827734,0.6620463459879875,Asset 4
2012-01-31,Commodities,-0.021759129023198962,-0.320037222829974,Asset 4
2012-01-31,US Dollar,0.08650340616131932,0.7575819524542039,Asset 4
2012-01-31,TIPs,0.01663228692201813,0.16974997919909945,Asset 4
2012-01-31,Global AGG,0.5292657173698632,2.5811534840932504,Asset 4
2012-01-31,US Tbill 1-3yr,-1.6042821163108107,-1.8754524994835804,Asset 4
2012-01-31,US Muni,0.13450090003043952,0.6386654275559865,Asset 4
2012-01-31,Gold,0.07643901637843328,2.0517780493770092,Asset 4
2012-02-29,HF FOF Div,0.8118870735931313,3.2782614734286386,Asset 4
2012-02-29,MSCI Canada,0.0035414164521812004,0.07245278290299975,Asset 4
2012-02-29,EM Bond,-0.1692460490501044,-1.1031392784677703,Asset 4
2012-02-29,High Yield,-0.16135581497117601,-1.4674440742416148,Asset 4
2012-02-29,MSCI Japan,0.05381125516563333,0.9682450812251178,Asset 4
2012-02-29,Commodities,-0.009565375504140524,-0.13712699153783922,Asset 4
2012-02-29,US Dollar,0.06734697698783491,0.5773103435396869,Asset 4
2012-02-29,TIPs,0.04046775548475848,0.3769237020670821,Asset 4
2012-02-29,Global AGG,0.4861040062272645,2.424264497751181,Asset 4
2012-02-29,US Tbill 1-3yr,-1.5846874719072783,-1.8602605043426927,Asset 4
2012-02-29,US Muni,0.1622552568415322,0.7527572888969272,Asset 4
2012-02-29,Gold,0.07325183362925645,1.980470361226777,Asset 4
