Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.24,0.12,0.04,0.28,0.32,"(0.24, 0.12, 0.04, 0.28, 0.32)",0.14000000000000004,0.05425088779410259,0.047737032843509795,1.1364528660997077,0.0601580065221875,27305274.291469272,-0.11077473200236643,-0.14538983123032934,0.03538609287475356,0.0,61.0,23002033.079115283,23245176.627151243,20596907.94928805,24525459.288137432,0.6885245901639344,1.0,-0.14622596545515187,-0.07072498369519081,0.0,1.0,0.0
0.34,0.12,0.04,0.22,0.28,"(0.34, 0.12, 0.04, 0.22, 0.28)",0.12,0.05418146761749121,0.04520392428431693,1.1986009727099944,0.0601580065221875,27295720.432009082,-0.10268515875078388,-0.13329625228654346,0.03335115920081947,0.0,61.0,23021954.017046906,23274288.811120752,20608040.335377976,24494001.02052692,0.6885245901639344,1.0,-0.13414920616371662,-0.06743244408664004,0.0,1.0,0.0
0.28,0.12,0.04,0.26,0.3,"(0.28, 0.12, 0.04, 0.26, 0.3)",0.05999999999999996,0.054180940631874286,0.046599424117674024,1.1626954980184998,0.0601580065221875,27290571.11506315,-0.10699471227300295,-0.1398482960711873,0.034451768119292264,0.0,61.0,23003342.31418583,23246702.661839377,20613035.671549343,24504589.637362972,0.6885245901639344,1.0,-0.14069015123717674,-0.06903708427226626,0.0,1.0,0.0
0.32,0.12,0.04,0.24,0.28,"(0.32, 0.12, 0.04, 0.24, 0.28)",0.07999999999999999,0.054108437824361255,0.04548706296313015,1.1895346566609328,0.0601580065221875,27275243.55322539,-0.10320352678382949,-0.1343345871777694,0.03359754399006851,0.0,61.0,23004314.10879283,23239206.106031854,20628888.8508474,24483308.965222742,0.6885245901639344,1.0,-0.13517969823752385,-0.06734837858568193,0.0,1.0,0.0
0.36,0.12,0.04,0.22,0.26,"(0.36, 0.12, 0.04, 0.22, 0.26)",0.15999999999999998,0.054033380634052275,0.04440184693727338,1.2169174113496988,0.0601580065221875,27259292.984482862,-0.10037535419630728,-0.1301115170518402,0.03274331986084475,0.0,61.0,23004948.59839603,23245921.01120044,20644467.036340628,24462904.834956646,0.6885245901639344,1.0,-0.1309595406020592,-0.06565892824433102,0.0,1.0,0.0
0.36,0.04,0.08,0.18,0.34,"(0.36, 0.04, 0.08, 0.18, 0.34)",0.26000000000000006,0.053594896246153434,0.04595794736328121,1.166172540790494,0.0601580065221875,27083100.669629056,-0.10923412728102044,-0.14808885307521455,0.03449574321917477,0.0,61.0,23067137.526855953,23285199.170563407,20279187.426873926,24861807.213709228,0.6885245901639344,1.0,-0.14808885307521455,-0.08428406059826786,0.0,1.0,0.0
0.32,0.06,0.06,0.2,0.36,"(0.32, 0.06, 0.06, 0.2, 0.36)",0.18,0.05354886324503649,0.04549493839478993,1.177029030798048,0.0601580065221875,27094655.571268275,-0.1058859337915139,-0.14105632172133628,0.03452058966514582,0.0,61.0,23084065.61339829,23406874.26296117,20526637.718223266,24686939.937417153,0.6885245901639344,1.0,-0.1412432946315557,-0.08137772100554697,0.0,1.0,0.0
0.3,0.06,0.06,0.22,0.36,"(0.3, 0.06, 0.06, 0.22, 0.36)",0.14,0.05347910700821479,0.04570875937506348,1.1699969051750383,0.0601580065221875,27075161.649191935,-0.10640489449055857,-0.14214214168090789,0.034715310249132166,0.0,61.0,23067147.239108395,23396489.61380869,20453917.709774695,24700443.14026983,0.6885245901639344,1.0,-0.1423094311128652,-0.08125901609092019,0.0,1.0,0.0
0.36,0.06,0.06,0.18,0.34,"(0.36, 0.06, 0.06, 0.18, 0.34)",0.22000000000000003,0.053474314171612525,0.04440064180273322,1.2043590362768304,0.0601580065221875,27078873.03238596,-0.10273364434886378,-0.136235089429203,0.03373549724960325,0.0,61.0,23084614.4817111,23397077.173933882,20600171.195355993,24666935.586837415,0.6885245901639344,1.0,-0.1364515484263129,-0.07971154836000088,0.0,1.0,0.0
0.28,0.06,0.06,0.24,0.36,"(0.28, 0.06, 0.06, 0.24, 0.36)",0.13999999999999996,0.05340812031968745,0.04594752368570959,1.1623721157425122,0.0601580065221875,27055379.620188355,-0.10692469907617808,-0.14323333326352677,0.03491003083311852,0.0,61.0,23050146.03273653,23388641.812423356,20381340.427285757,24713772.95109289,0.6885245901639344,1.0,-0.14338065662480354,-0.08114039010311001,0.0,1.0,0.0
0.34,0.06,0.06,0.2,0.34,"(0.34, 0.06, 0.06, 0.2, 0.34)",0.18000000000000005,0.05340575873117559,0.044593643647145305,1.1976092187881668,0.0601580065221875,27059683.006213814,-0.10325367976806865,-0.13730641204558375,0.033930217833589606,0.0,61.0,23067826.277774822,23393381.17815018,20527302.14647193,24680602.582828205,0.6885245901639344,1.0,-0.137504066597161,-0.07959671123148253,0.0,1.0,0.0
0.32,0.06,0.06,0.22,0.34,"(0.32, 0.06, 0.06, 0.22, 0.34)",0.14000000000000007,0.05333597269398238,0.04481241011307262,1.1902054042485717,0.0601580065221875,27040204.63893907,-0.1037745610121118,-0.13838309058651266,0.03412493841757595,0.0,61.0,23050955.083619267,23400189.012557067,20454575.53999872,24694096.518195067,0.6885245901639344,1.0,-0.13856166216127844,-0.0794819536986051,0.0,1.0,0.0
0.36,0.06,0.06,0.2,0.32,"(0.36, 0.06, 0.06, 0.2, 0.32)",0.18,0.05326127485855703,0.04370370479664124,1.2186901569646862,0.0601580065221875,27024412.057399143,-0.10061777191289656,-0.13356421359587958,0.03333984600203338,0.0,61.0,23051426.299528442,23411408.39045519,20527759.08752055,24674033.095572773,0.6885245901639344,1.0,-0.13377182510491398,-0.07782266615819497,0.0,1.0,0.0
