Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,weights_tuple,distance_l1,annualized_return,annualized_volatility,sharpe_zero_rf,required_annual_return,full_history_terminal_wealth,full_history_max_drawdown_pct_peak,full_history_max_drawdown_pct_initial,monthly_var_99_empirical,meets_return_goal_average,rolling_windows,rolling_mean_terminal_wealth,rolling_median_terminal_wealth,rolling_worst_terminal_wealth,rolling_best_terminal_wealth,rolling_target_hit_rate,rolling_drawdown_safe_rate,rolling_worst_drawdown_pct_initial,rolling_best_drawdown_pct_initial,meets_target_goal_99pct,meets_drawdown_goal_99pct,meets_all_goals_99pct
0.28,0.2,0.0,0.27,0.25,"(0.28, 0.2, 0.0, 0.27, 0.25)",0.24,0.05474663965338489,0.04996113656140583,1.0957845121497052,0.0601580065221875,27504819.89983318,-0.11759520318889138,-0.148450550435797,0.03619684815138198,0.0,61.0,22979900.324796833,23058973.842816085,19786647.04514827,24753686.607804548,0.5245901639344263,0.9836065573770492,-0.15037887569230443,-0.055326951545030915,0.0,0.0,0.0
0.25,0.2,0.0,0.29,0.26,"(0.25, 0.2, 0.0, 0.29, 0.26)",0.27999999999999997,0.054744318308686646,0.05063723325289936,1.0811080067363699,0.0601580065221875,27501626.518281374,-0.11998524966747792,-0.15198893633298122,0.037000984183348344,0.0,61.0,22969779.763783835,23090446.64353725,19788861.97300363,24753096.543811925,0.5245901639344263,0.8688524590163934,-0.15392985975473022,-0.05607462018485243,0.0,0.0,0.0
0.26,0.18,0.01,0.27,0.28,"(0.26, 0.18, 0.01, 0.27, 0.28)",0.19999999999999996,0.05474412059872824,0.04945256507276411,1.1070026502806918,0.0601580065221875,27484974.33299378,-0.1174419185801302,-0.14980815231922703,0.036505902643988675,0.0,61.0,22999486.945110876,23151906.988109637,19964117.974900585,24716495.351941127,0.5245901639344263,0.9508196721311475,-0.15147281711316005,-0.06104548202624834,0.0,0.0,0.0
0.23,0.18,0.01,0.29,0.29,"(0.23, 0.18, 0.01, 0.29, 0.29)",0.23999999999999996,0.05474099765525686,0.050150641138794035,1.0915313625554421,0.0601580065221875,27481606.29567318,-0.11983385951151726,-0.15338479349037654,0.03731003867595504,0.0,61.0,22989381.151549157,23182050.16183834,19966257.099747512,24721244.55411882,0.5245901639344263,0.8360655737704918,-0.1550560516365572,-0.06197117821977743,0.0,0.0,0.0
0.28,0.19,0.01,0.28,0.24,"(0.28, 0.19, 0.01, 0.28, 0.24)",0.24,0.05473818530985275,0.049622526076554055,1.1030914715104714,0.0601580065221875,27487980.629551403,-0.1175384346579218,-0.14976464431526926,0.036050718326348305,0.0,61.0,22954318.4817191,23183816.127260536,19927126.04887777,24670698.76728897,0.5245901639344263,0.9344262295081968,-0.15156252248632307,-0.056911358771372794,0.0,0.0,0.0
0.25,0.19,0.01,0.3,0.25,"(0.25, 0.19, 0.01, 0.3, 0.25)",0.27999999999999997,0.054734867850626534,0.050322191498004425,1.087688477414524,0.0601580065221875,27484561.440677665,-0.11992957288750594,-0.15333634616656353,0.036854854358314676,0.0,61.0,22944252.994910683,23176270.42925102,19929246.258126423,24675427.57942045,0.5245901639344263,0.8360655737704918,-0.1551436948659565,-0.05766434423967885,0.0,0.0,0.0
0.3,0.12,0.07,0.29,0.22,"(0.3, 0.12, 0.07, 0.29, 0.22)",0.15999999999999998,0.05472919159993861,0.04904554321883132,1.1158851142854713,0.0601580065221875,27400243.3946435,-0.11700112437825982,-0.15684631805188187,0.034911412089140614,0.0,61.0,22886165.595836654,23157787.425200526,20317443.71477957,24779881.767618444,0.5245901639344263,0.819672131147541,-0.15773317485661018,-0.06746345376781457,0.0,0.0,0.0
0.25,0.19,0.0,0.27,0.29,"(0.25, 0.19, 0.0, 0.27, 0.29)",0.22000000000000003,0.05471493060904686,0.049942717152607376,1.0955537409359863,0.0601580065221875,27491160.184084345,-0.11801864999040124,-0.1493549298211245,0.03683146037018385,0.0,61.0,23015936.03079538,23035909.92372404,19833404.730685,24788505.540702652,0.5245901639344263,0.9508196721311475,-0.15114975933055208,-0.05925333590226207,0.0,0.0,0.0
0.22,0.19,0.0,0.29,0.3,"(0.22, 0.19, 0.0, 0.29, 0.3)",0.25999999999999995,0.0547121933763457,0.050626761895275166,1.080697072617868,0.0601580065221875,27487867.980954517,-0.1204086943446292,-0.15290391144464663,0.037635596402150216,0.0,61.0,23005722.927538246,23067281.66805678,19835576.06295917,24793284.2576569,0.5245901639344263,0.8688524590163934,-0.15470814207163452,-0.06018518868492585,0.0,0.0,0.0
0.23,0.08,0.09,0.3,0.3,"(0.23, 0.08, 0.09, 0.3, 0.3)",0.17999999999999997,0.05470895491359995,0.05131874423203777,1.0660618402163806,0.0601580065221875,27357523.051865555,-0.12726664196377369,-0.17606804572441967,0.03705988187085911,0.0,61.0,22928521.27021382,23066837.971502595,19887251.303040672,25016841.08433295,0.5245901639344263,0.5409836065573771,-0.17637579313760685,-0.08000044591547094,0.0,0.0,0.0
0.27,0.2,0.0,0.28,0.25,"(0.27, 0.2, 0.0, 0.28, 0.25)",0.26,0.05470823771630928,0.050125030846202095,1.0914354922627334,0.0601580065221875,27494002.356288448,-0.11811673241982923,-0.14931103002807705,0.03637627605254349,0.0,61.0,22970469.98778166,23079289.259041253,19796459.86579253,24742502.3471695,0.5245901639344263,0.9508196721311475,-0.15123888484870848,-0.05520920168235877,0.0,0.0,0.0
0.26,0.1,0.08,0.3,0.26,"(0.26, 0.1, 0.08, 0.3, 0.26)",0.15999999999999995,0.05470761988371886,0.05012853796365971,1.091346807748088,0.0601580065221875,27375368.535756644,-0.1221435558487527,-0.16639759387276776,0.036009033219291664,0.0,61.0,22903670.882404868,23077818.319002528,20083631.669334415,24902414.43695724,0.5245901639344263,0.6065573770491803,-0.16701299499661248,-0.07374007693864447,0.0,0.0,0.0
0.25,0.18,0.01,0.28,0.28,"(0.25, 0.18, 0.01, 0.28, 0.28)",0.21999999999999997,0.0547058586623661,0.049615585587519204,1.1025942355526155,0.0601580065221875,27474208.300049007,-0.11796342335578447,-0.1506774198441017,0.036685330545150184,0.0,61.0,22990158.936526034,23170978.960531503,19974035.32553384,24710796.429912023,0.5245901639344263,0.9180327868852459,-0.15234012572183997,-0.06101907756297663,0.0,0.0,0.0
0.24,0.2,0.0,0.3,0.26,"(0.24, 0.2, 0.0, 0.3, 0.26)",0.3,0.05470530621751224,0.05081053029968949,1.076652927943296,0.0601580065221875,27490659.05420417,-0.1205059692585898,-0.15285506521426348,0.03718041208450985,0.0,61.0,22960297.40996145,23110715.030418657,19798612.34748023,24747260.6693513,0.5245901639344263,0.8524590163934426,-0.1547951759645167,-0.055956185855594774,0.0,0.0,0.0
0.22,0.18,0.01,0.3,0.29,"(0.22, 0.18, 0.01, 0.3, 0.29)",0.25999999999999995,0.054702125896509246,0.05032309603502583,1.087018291927737,0.0601580065221875,27470690.51806036,-0.12035455367647763,-0.15425977014212247,0.03748946657711655,0.0,61.0,22980001.01173205,23202413.965164114,19976111.434567094,24715448.367919963,0.5245901639344263,0.819672131147541,-0.15592871615842524,-0.06194379743346696,0.0,0.0,0.0
